"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2020,"SC","Obesity / Weight Status",21.2,21.2,15.9,27.7,268,"18 - 24",NA,NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",57
2020,"SC","Obesity / Weight Status",43.3,43.3,38.8,47.9,708,"55 - 64",NA,NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",307
2020,"SC","Obesity / Weight Status",31.8,31.8,28.8,34.9,1411,"65 or older",NA,NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",449
2020,"SC","Obesity / Weight Status",43.7,43.7,37.8,49.7,385,"35 - 44",NA,NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",169
2020,"SC","Obesity / Weight Status",37,37,33.3,40.8,1001,NA,"High school graduate",NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",371
2020,"SC","Obesity / Weight Status",38.1,38.1,31.2,45.5,294,NA,"Less than high school",NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",113
2020,"SC","Obesity / Weight Status",32.7,32.7,29.6,35.8,1364,NA,"College graduate",NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",447
2020,"SC","Obesity / Weight Status",37.7,37.7,34,41.5,1036,NA,"Some college or technical school",NA,NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",391
2020,"SC","Obesity / Weight Status",39.4,39.4,36.5,42.3,1994,NA,NA,"Female",NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",786
2020,"SC","Obesity / Weight Status",33,33,30.2,35.9,1710,NA,NA,"Male",NA,NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",565
2020,"SC","Obesity / Weight Status",34.9,34.9,29.6,40.6,491,NA,NA,NA,"$50,000 - $74,999",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",172
2020,"SC","Obesity / Weight Status",46.6,46.6,40.8,52.6,481,NA,NA,NA,"$15,000 - $24,999",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",225
2020,"SC","Obesity / Weight Status",40.1,40.1,33.2,47.4,344,NA,NA,NA,"$25,000 - $34,999",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",138
2020,"SC","Obesity / Weight Status",26.7,26.7,22.5,31.3,590,NA,NA,NA,"Data not reported",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",158
2020,"SC","Obesity / Weight Status",37.7,37.7,31.8,43.9,431,NA,NA,NA,"$35,000 - $49,999",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",163
2020,"SC","Obesity / Weight Status",31.8,31.8,28.5,35.4,1054,NA,NA,NA,"$75,000 or greater",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",336
2020,"SC","Obesity / Weight Status",46.6,46.6,39.5,53.9,313,NA,NA,NA,"Less than $15,000",NA,"(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",146
2020,"SC","Obesity / Weight Status",44.5,44.5,40,49.1,809,NA,NA,NA,NA,"Non-Hispanic Black","(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",361
2020,"SC","Obesity / Weight Status",33,33,30.7,35.3,2600,NA,NA,NA,NA,"Non-Hispanic White","(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",858
2020,"SC","Obesity / Weight Status",42.8,42.8,26.6,60.6,66,NA,NA,NA,NA,"2 or more races","(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",29
2020,"SC","Obesity / Weight Status",33.9,33.9,23.1,46.6,103,NA,NA,NA,NA,"Hispanic","(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",35
2020,"SD","Obesity / Weight Status",35.5,35.5,28.9,42.7,769,"35 - 44",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",273
2020,"SD","Obesity / Weight Status",33,33,25.5,41.4,534,"25 - 34",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",177
2020,"SD","Obesity / Weight Status",32.4,32.4,28.6,36.4,2508,"65 or older",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",813
2020,"SD","Obesity / Weight Status",18.2,18.2,12.8,25.3,301,"18 - 24",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",55
2020,"SD","Obesity / Weight Status",36,36,30.4,41.9,1236,"55 - 64",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",445
2020,"SD","Obesity / Weight Status",43,43,36.2,50.1,883,"45 - 54",NA,NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",380
2020,"SD","Obesity / Weight Status",31.9,31.9,27.5,36.6,1815,NA,"High school graduate",NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",579
2020,"SD","Obesity / Weight Status",35.1,35.1,30.8,39.6,1914,NA,"Some college or technical school",NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",672
2020,"SD","Obesity / Weight Status",29.6,29.6,25.7,33.7,2195,NA,"College graduate",NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",650
2020,"SD","Obesity / Weight Status",42.1,42.1,30.5,54.5,291,NA,"Less than high school",NA,NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",123
2020,"SD","Obesity / Weight Status",32.2,32.2,28.7,35.9,2910,NA,NA,"Male",NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",938
2020,"SD","Obesity / Weight Status",34.3,34.3,30.9,38,3321,NA,NA,"Female",NA,NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",1140
2020,"SD","Obesity / Weight Status",35.7,35.7,27.5,44.8,597,NA,NA,NA,"$25,000 - $34,999",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",214
2020,"SD","Obesity / Weight Status",44.7,44.7,32,58,360,NA,NA,NA,"Less than $15,000",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",161
2020,"SD","Obesity / Weight Status",28.4,28.4,23,34.5,1103,NA,NA,NA,"Data not reported",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",314
2020,"SD","Obesity / Weight Status",38.4,38.4,31.4,45.9,856,NA,NA,NA,"$35,000 - $49,999",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",329
2020,"SD","Obesity / Weight Status",34.2,34.2,27.8,41.2,929,NA,NA,NA,"$50,000 - $74,999",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",318
2020,"SD","Obesity / Weight Status",30.6,30.6,23.8,38.4,774,NA,NA,NA,"$15,000 - $24,999",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",237
2020,"SD","Obesity / Weight Status",31.4,31.4,27,36.1,1612,NA,NA,NA,"$75,000 or greater",NA,"(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",507
2020,"SD","Obesity / Weight Status",39.5,39.5,23.3,58.4,135,NA,NA,NA,NA,"Hispanic","(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",54
2020,"SD","Obesity / Weight Status",47.1,47.1,25.1,70.2,104,NA,NA,NA,NA,"2 or more races","(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",49
2020,"SD","Obesity / Weight Status",32.5,32.5,29.8,35.2,4972,NA,NA,NA,NA,"Non-Hispanic White","(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1616
2020,"SD","Obesity / Weight Status",38.2,38.2,28.3,49.1,831,NA,NA,NA,NA,"American Indian/Alaska Native","(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q036","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",318
2020,"TN","Obesity / Weight Status",40.4,40.4,35.3,45.8,581,"35 - 44",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",235
2020,"TN","Obesity / Weight Status",43.7,43.7,39.2,48.3,792,"55 - 64",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",347
2020,"TN","Obesity / Weight Status",41.1,41.1,36.3,46.1,664,"45 - 54",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",273
2020,"TN","Obesity / Weight Status",25.3,25.3,18.6,33.5,300,"18 - 24",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",76
2020,"TN","Obesity / Weight Status",31.8,31.8,26.9,37.1,523,"25 - 34",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",167
2020,"TN","Obesity / Weight Status",30.3,30.3,26.9,33.8,1292,"65 or older",NA,NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",392
2020,"TN","Obesity / Weight Status",36.4,36.4,32.7,40.2,1065,NA,"Some college or technical school",NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",388
2020,"TN","Obesity / Weight Status",30.5,30.5,27.4,33.7,1424,NA,"College graduate",NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",435
2020,"TN","Obesity / Weight Status",39.5,39.5,32.1,47.3,330,NA,"Less than high school",NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",131
2020,"TN","Obesity / Weight Status",37.4,37.4,34,41,1288,NA,"High school graduate",NA,NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",482
2020,"TN","Obesity / Weight Status",36.7,36.7,33.9,39.6,2194,NA,NA,"Female",NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",806
2020,"TN","Obesity / Weight Status",34.4,34.4,31.6,37.4,1958,NA,NA,"Male",NA,NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",674
2020,"TN","Obesity / Weight Status",37.7,37.7,30.9,45.2,358,NA,NA,NA,"$25,000 - $34,999",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",135
2020,"TN","Obesity / Weight Status",40.7,40.7,35.3,46.4,606,NA,NA,NA,"$15,000 - $24,999",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",247
2020,"TN","Obesity / Weight Status",32,32,28.6,35.7,1132,NA,NA,NA,"$75,000 or greater",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",363
2020,"TN","Obesity / Weight Status",39,39,31.5,47,362,NA,NA,NA,"Less than $15,000",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",142
2020,"TN","Obesity / Weight Status",36.7,36.7,31.4,42.2,563,NA,NA,NA,"$50,000 - $74,999",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",207
2020,"TN","Obesity / Weight Status",28,28,23.6,32.8,621,NA,NA,NA,"Data not reported",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",174
2020,"TN","Obesity / Weight Status",40.6,40.6,34.9,46.5,510,NA,NA,NA,"$35,000 - $49,999",NA,"(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",208
2020,"TN","Obesity / Weight Status",34.2,34.2,32.1,36.4,3391,NA,NA,NA,NA,"Non-Hispanic White","(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1160
2020,"TN","Obesity / Weight Status",42.6,42.6,36.3,49,402,NA,NA,NA,NA,"Non-Hispanic Black","(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",172
2020,"TN","Obesity / Weight Status",43.9,43.9,30.7,58,70,NA,NA,NA,NA,"2 or more races","(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",31
2020,"TN","Obesity / Weight Status",34.3,34.3,23.3,47.1,115,NA,NA,NA,NA,"Hispanic","(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",40
2020,"TX","Obesity / Weight Status",46.8,46.8,42,51.6,1608,"45 - 54",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",753
2020,"TX","Obesity / Weight Status",40.9,40.9,36.4,45.5,1701,"55 - 64",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",696
2020,"TX","Obesity / Weight Status",34,34,29.5,38.8,1350,"25 - 34",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",459
2020,"TX","Obesity / Weight Status",32.6,32.6,29.1,36.3,2758,"65 or older",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",900
2020,"TX","Obesity / Weight Status",22.5,22.5,17,29,739,"18 - 24",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",167
2020,"TX","Obesity / Weight Status",36.4,36.4,32,41,1486,"35 - 44",NA,NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",541
2020,"TX","Obesity / Weight Status",38,38,34.6,41.6,2629,NA,"Some college or technical school",NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",1000
2020,"TX","Obesity / Weight Status",37,37,33.3,40.8,2542,NA,"High school graduate",NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",941
2020,"TX","Obesity / Weight Status",44.5,44.5,38.5,50.8,1193,NA,"Less than high school",NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",531
2020,"TX","Obesity / Weight Status",26.8,26.8,24.3,29.4,3250,NA,"College graduate",NA,NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",871
2020,"TX","Obesity / Weight Status",35.4,35.4,32.7,38.2,4760,NA,NA,"Male",NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",1686
2020,"TX","Obesity / Weight Status",36.1,36.1,33.4,38.8,4882,NA,NA,"Female",NA,NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",1763
2020,"TX","Obesity / Weight Status",41.3,41.3,36.2,46.7,1483,NA,NA,NA,"$15,000 - $24,999",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",613
2020,"TX","Obesity / Weight Status",31.3,31.3,26.9,36,1572,NA,NA,NA,"Data not reported",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",493
2020,"TX","Obesity / Weight Status",37.1,37.1,30.3,44.4,817,NA,NA,NA,"$25,000 - $34,999",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",304
2020,"TX","Obesity / Weight Status",33.4,33.4,30.1,36.8,2574,NA,NA,NA,"$75,000 or greater",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",860
2020,"TX","Obesity / Weight Status",38.1,38.1,32.7,43.8,1161,NA,NA,NA,"$50,000 - $74,999",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",443
2020,"TX","Obesity / Weight Status",41.8,41.8,34.9,48.9,981,NA,NA,NA,"Less than $15,000",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",411
2020,"TX","Obesity / Weight Status",33.3,33.3,27.9,39.1,1054,NA,NA,NA,"$35,000 - $49,999",NA,"(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",351
2020,"TX","Obesity / Weight Status",32.3,32.3,16.3,53.9,70,NA,NA,NA,NA,"American Indian/Alaska Native","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",23
2020,"TX","Obesity / Weight Status",32.5,32.5,30.2,34.9,5051,NA,NA,NA,NA,"Non-Hispanic White","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1642
2020,"TX","Obesity / Weight Status",32.1,32.1,20.3,46.7,179,NA,NA,NA,NA,"2 or more races","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",58
2020,"TX","Obesity / Weight Status",15.4,15.4,8.8,25.7,196,NA,NA,NA,NA,"Asian","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",31
2020,"TX","Obesity / Weight Status",38.4,38.4,21.1,59.3,119,NA,NA,NA,NA,"Other","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","Other","RACE","RACEOTH",46
2020,"TX","Obesity / Weight Status",40.3,40.3,36.7,44.1,3075,NA,NA,NA,NA,"Hispanic","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",1240
2020,"TX","Obesity / Weight Status",41.2,41.2,35.3,47.3,709,NA,NA,NA,NA,"Non-Hispanic Black","(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",293
2020,"US","Obesity / Weight Status",29.3,29.3,28.6,29.9,125950,"65 or older",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",36904
2020,"US","Obesity / Weight Status",35.5,35.5,34.5,36.5,44948,"35 - 44",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",15957
2020,"US","Obesity / Weight Status",30.9,30.9,30,31.9,38280,"25 - 34",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",11829
2020,"US","Obesity / Weight Status",38.1,38.1,37.1,39,52842,"45 - 54",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",20133
2020,"US","Obesity / Weight Status",19.5,19.5,18.5,20.6,22611,"18 - 24",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",4410
2020,"US","Obesity / Weight Status",36.3,36.3,35.4,37.2,69210,"55 - 64",NA,NA,NA,NA,NA,"OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",25124
2020,"US","Obesity / Weight Status",34.1,34.1,33.4,34.8,98874,NA,"Some college or technical school",NA,NA,NA,NA,"OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",33717
2020,"US","Obesity / Weight Status",34,34,33.3,34.7,94257,NA,"High school graduate",NA,NA,NA,NA,"OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",32048
2020,"US","Obesity / Weight Status",38.8,38.8,37.3,40.3,21806,NA,"Less than high school",NA,NA,NA,NA,"OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",8461
2020,"US","Obesity / Weight Status",25,25,24.5,25.5,138059,NA,"College graduate",NA,NA,NA,NA,"OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",34515
2020,"US","Obesity / Weight Status",32.1,32.1,31.6,32.7,184399,NA,NA,"Female",NA,NA,NA,"OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",59193
2020,"US","Obesity / Weight Status",31.7,31.7,31.2,32.2,169442,NA,NA,"Male",NA,NA,NA,"OWS","OWS1","Q036","Gender","Male","GEN","MALE",53714
2020,"US","Obesity / Weight Status",34.3,34.3,33.2,35.4,40749,NA,NA,NA,"$35,000 - $49,999",NA,NA,"OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",13977
2020,"US","Obesity / Weight Status",27.1,27.1,26.3,28,56841,NA,NA,NA,"Data not reported",NA,NA,"OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",15404
2020,"US","Obesity / Weight Status",37.9,37.9,36.2,39.6,22922,NA,NA,NA,"Less than $15,000",NA,NA,"OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",8688
2020,"US","Obesity / Weight Status",29,29,28.4,29.6,111806,NA,NA,NA,"$75,000 or greater",NA,NA,"OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",32424
2020,"US","Obesity / Weight Status",36.1,36.1,35,37.2,43672,NA,NA,NA,"$15,000 - $24,999",NA,NA,"OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",15766
2020,"US","Obesity / Weight Status",34,34,33,35.1,49074,NA,NA,NA,"$50,000 - $74,999",NA,NA,"OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",16686
2020,"US","Obesity / Weight Status",35.1,35.1,33.7,36.5,28777,NA,NA,NA,"$25,000 - $34,999",NA,NA,"OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",10101
2020,"US","Obesity / Weight Status",38.8,38.8,35.9,41.8,6132,NA,NA,NA,NA,"American Indian/Alaska Native",NA,"OWS","OWS1","Q036","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",2380
2020,"US","Obesity / Weight Status",30.7,30.7,30.3,31,268680,NA,NA,NA,NA,"Non-Hispanic White",NA,"OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",82485
2020,"US","Obesity / Weight Status",36.6,36.6,35.2,38,26336,NA,NA,NA,NA,"Hispanic",NA,"OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",9639
2020,"US","Obesity / Weight Status",31.6,31.6,29.3,34,7397,NA,NA,NA,NA,"2 or more races",NA,"OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",2338
2020,"US","Obesity / Weight Status",27.3,27.3,24.1,30.8,2798,NA,NA,NA,NA,"Other",NA,"OWS","OWS1","Q036","Race/Ethnicity","Other","RACE","RACEOTH",764
2020,"US","Obesity / Weight Status",38.5,38.5,32.9,44.4,1116,NA,NA,NA,NA,"Hawaiian/Pacific Islander",NA,"OWS","OWS1","Q036","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",430
2020,"US","Obesity / Weight Status",41.6,41.6,40.4,42.8,26797,NA,NA,NA,NA,"Non-Hispanic Black",NA,"OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",11148
2020,"US","Obesity / Weight Status",11.8,11.8,10.2,13.6,8258,NA,NA,NA,NA,"Asian",NA,"OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",975
2020,"UT","Obesity / Weight Status",34,34,31.1,37.1,1445,"45 - 54",NA,NA,NA,NA,"(39.360700171000474, -111.58713063499971)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",492
2020,"UT","Obesity / Weight Status",33.4,33.4,30.7,36.2,1715,"35 - 44",NA,NA,NA,NA,"(39.360700171000474, -111.58713063499971)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",573
2020,"UT","Obesity / Weight Status",27.1,27.1,24.4,30,1336,"25 - 34",NA,NA,NA,NA,"(39.360700171000474, -111.58713063499971)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",363
2020,"UT","Obesity / Weight Status",28.4,28.4,26.2,30.6,2915,"65 or older",NA,NA,NA,NA,"(39.360700171000474, -111.58713063499971)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",828
